@relation training-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R1

@attribute FREC_DOM numeric
@attribute FREC_POS numeric
@attribute MI_CI numeric
@attribute Phenotype {damaging,neutral}

@data
8.574997,0,99.283391,damaging
1.883918,0,103.851884,damaging
5.46537,0,103.653849,damaging
2.060577,0.032206,101.765843,damaging
6.486204,0,103.908607,damaging
4.398946,0.022407,102.3506,damaging
6.596572,0,112.389477,damaging
3.822392,0,104.871924,damaging
0.638211,0,115.868163,damaging
6.506036,1.069029,118.040118,damaging
1.59,0.010144,117.441578,damaging
1.59,0.056496,114.690775,damaging
0.617644,0,115.806702,damaging
6.514214,0.506364,115.116635,damaging
1.59,0.06065,118.291871,damaging
1.59,0.049082,116.593299,damaging
4.389635,0.001211,105.459364,damaging
1.59,0.031405,117.566646,damaging
2.127087,0.276812,114.563097,damaging
4.90053,0,109.118769,damaging
2.705002,0.501367,114.465917,damaging
0.53959,0,115.369932,damaging
1.59,0.001098,117.068247,damaging
1.59,0.00719,113.597535,damaging
3.097043,0,110.093433,damaging
0.482685,0,113.647366,damaging
1.59,0.04757,117.01971,damaging
1.460684,0,113.240327,damaging
5.361963,0.446273,117.070389,damaging
1.59,0.047088,112.918054,damaging
2.807052,0.016037,109.758112,damaging
5.118812,0.009013,105.094515,damaging
1.727542,0,105.538145,damaging
3.414009,0.001789,111.893178,damaging
1.372016,0,114.027899,damaging
4.965489,0,111.744006,damaging
0.97536,0,113.53174,damaging
4.686218,0.01208,104.120777,damaging
8.845632,0.617849,119.34497,damaging
1.59,0.036917,118.09217,damaging
4.04951,0,109.088195,damaging
0.885163,0,118.52877,damaging
7.437801,0.731257,116.955695,damaging
2.459432,0,105.584226,damaging
3.707898,0,106.652705,damaging
2.751111,0.007844,105.592496,damaging
1.073554,0,117.070459,damaging
0.627392,0,117.458347,damaging
5.635756,0.332042,113.390675,damaging
1.746944,0,108.453086,damaging
1.644423,0,112.444402,damaging
4.893189,0.856938,113.357641,damaging
0.438978,0,119.003235,damaging
4.835005,0,108.221799,damaging
8.140714,0.720269,112.842905,damaging
7.262717,0.287594,119.348016,damaging
12.291567,0,93.626305,damaging
2.483248,0.015294,92.175579,damaging
1.64159,0,98.390102,damaging
2.220841,0,93.7464,damaging
2.092391,0.000609,103.594951,damaging
4.248193,0.001153,95.292591,damaging
3.183112,0.017364,93.142188,damaging
2.131464,0,90.19286,damaging
3.833324,0.018905,91.923832,damaging
5.042023,0.018601,94.439139,damaging
3.277122,0.014125,96.755909,damaging
1.601752,0,91.724876,damaging
4.246699,0.008496,89.13192,damaging
1.660789,0,98.384104,damaging
4.382605,0.005039,86.499436,damaging
5.138392,0.017844,99.42104,damaging
8.487781,0,93.972312,damaging
6.443797,0.022574,94.297541,damaging
1.662922,0,92.682066,damaging
7.730177,0.008572,86.8795,damaging
4.352413,0.018054,96.014804,damaging
1.641209,0,96.998286,damaging
9.616301,0,91.863419,damaging
7.92554,0,97.080193,damaging
2.393236,0,94.472502,damaging
1.626889,0,94.207141,damaging
2.807296,0.00136,95.75079,damaging
5.001941,0.003738,97.802503,damaging
2.771034,0.015828,93.154344,damaging
6.559293,0.012635,98.600046,damaging
3.437797,0,98.97817,damaging
10.345586,0,92.470966,damaging
3.67599,0.004604,94.107902,damaging
1.649736,0,90.145176,damaging
5.515625,0.016626,88.990698,damaging
3.018376,0.004402,88.653766,damaging
5.141307,0.001027,99.375791,damaging
2.55614,0,95.123483,damaging
6.121438,0.000536,87.959194,damaging
3.503887,0.012244,102.728784,damaging
1.657951,0,92.931479,damaging
3.008217,0.016804,92.464997,damaging
2.602857,0.013246,91.653383,damaging
10.621033,0.015724,86.629776,damaging
3.019436,0.016585,94.923432,damaging
7.170526,0.018704,89.997213,damaging
3.628965,0,95.869626,damaging
10.506007,0,90.572305,damaging
11.426944,0,91.26823,damaging
12.67427,0.748887,60.109395,damaging
18.430449,8.70089,70.341901,damaging
16.741993,3.064507,64.658972,damaging
16.001846,2.23217,63.329489,damaging
14.218142,3.501596,75.309297,damaging
16.071507,2.061092,66.917405,damaging
23.2517,10.865233,66.776199,damaging
19.264373,8.38791,67.957855,damaging
13.807969,0.788111,64.603419,damaging
18.981015,7.068002,67.71091,damaging
15.579145,2.29368,70.626546,damaging
8.976164,2.202205,65.891488,damaging
16.628542,1.130071,63.584045,damaging
16.718748,2.386615,66.218116,damaging
16.758987,3.440598,63.911689,damaging
14.457829,3.290041,65.11411,damaging
16.742161,1.721728,63.82757,damaging
14.056572,1.442195,79.065202,damaging
21.647407,12.481185,71.413186,damaging
11.375531,1.287757,65.177242,damaging
15.80685,1.635163,67.868971,damaging
16.243028,2.31244,63.002001,damaging
20.285682,12.448974,69.94632,damaging
14.194696,2.182983,63.844582,damaging
10.838832,2.105776,65.005822,damaging
13.798779,1.456595,77.454795,damaging
14.488138,0.204634,58.298696,damaging
22.522143,14.968268,65.414744,damaging
10.791042,2.859902,62.951064,damaging
20.991405,12.341724,65.597826,damaging
16.781239,0.717954,67.008781,damaging
16.262306,2.015466,63.864482,damaging
15.357831,2.14496,84.189841,damaging
16.335265,2.711519,63.738287,damaging
14.98563,3.355299,65.456549,damaging
7.823331,0.045439,60.79715,damaging
20.785633,9.364977,67.528359,damaging
18.715937,14.289629,65.625336,damaging
14.729208,3.207015,74.540799,damaging
16.379828,0.9582,65.696803,damaging
17.425941,7.204945,68.414235,damaging
17.926245,6.948076,66.991639,damaging
15.161955,2.027639,62.969709,damaging
9.883951,2.205997,66.058594,damaging
16.69797,2.069054,63.790465,damaging
15.067207,0.336032,67.085072,damaging
11.140494,1.46197,67.560302,damaging
14.409769,3.286231,71.494712,damaging
14.528975,2.998609,66.2356,damaging
3.092689,0.018419,124.004967,damaging
2.998926,0.031498,123.352187,damaging
1.59,0.033715,114.740858,damaging
1.59,0.04369,118.508872,damaging
1.59,0.048063,115.066524,damaging
1.570646,0.018034,119.58,damaging
1.609706,0.56518,119.829514,damaging
2.286387,0.05127,120.214502,damaging
1.171292,0.057259,119.58,damaging
1.937279,0.025227,122.598033,damaging
1.475716,0.002513,119.58,damaging
1.59,0.018699,116.891806,damaging
2.525165,0.042986,122.506619,damaging
1.272162,0.014865,119.58,damaging
2.337697,1.054324,119.614022,damaging
1.59,0.05782,128.238019,damaging
1.59,0.056231,118.934036,damaging
1.59,0.05365,127.535101,damaging
1.59,0.060653,118.083027,damaging
1.365421,0.053075,119.58,damaging
1.59,0.056155,115.377686,damaging
8.074517,0.504111,119.76484,damaging
1.59,0.025496,118.509671,damaging
1.59,0.023933,116.756381,damaging
1.59,0.025224,123.601275,damaging
5.035092,0.938645,119.596438,damaging
1.59,0.055779,114.800106,damaging
1.366084,0.041156,119.58,damaging
1.59,0.042285,112.961996,damaging
1.612852,0.051219,120.065477,damaging
1.59,0.044509,114.926781,damaging
1.572123,0.00386,119.58,damaging
1.59,0.049777,125.188623,damaging
1.72467,0.576963,120.161899,damaging
5.319816,0.847984,119.662042,damaging
1.59,0.049177,123.21236,damaging
2.984978,0.034862,119.830425,damaging
2.594315,0.0354,122.358664,damaging
1.59,0.032444,125.384737,damaging
1.59,0.034367,113.282918,damaging
3.587472,0.036057,120.807899,damaging
1.11773,0.010732,119.58,damaging
3.198527,0.058961,120.390212,damaging
2.619186,0.028287,120.748451,damaging
1.59,0.009251,116.135919,damaging
2.192247,0.05223,121.463689,damaging
2.378806,0.055684,120.384978,damaging
1.59,0.03476,127.067111,damaging
1.59,0.033722,119.54894,damaging
12.743289,0.116527,99.314458,damaging
26.055884,0.221235,95.39889,damaging
19.213654,0.035458,109.177345,damaging
31.645649,0.21465,92.082971,damaging
30.181442,0.133879,99.687398,damaging
15.045036,0.151073,99.278092,damaging
29.53989,0.22424,92.598256,damaging
27.308097,0.225035,92.724667,damaging
31.271319,0.268029,99.434863,damaging
17.950035,0.216,98.209877,damaging
26.117399,0.076899,99.56596,damaging
17.694846,0.215109,91.467336,damaging
29.450979,0.100872,99.654107,damaging
30.919488,0.144094,110.803937,damaging
20.1473,0.224372,90.605688,damaging
15.499034,0.226577,96.345753,damaging
19.977484,0.135524,99.27088,damaging
31.843691,0.365134,99.111343,damaging
31.76783,0.220471,93.668456,damaging
20.958801,0.205784,99.370947,damaging
31.313051,1.035623,98.917753,damaging
31.391591,0.680761,99.321392,damaging
15.303593,0.026213,99.263662,damaging
19.093675,0.209916,108.404887,damaging
31.454084,0.871587,99.101028,damaging
26.041992,0.052478,99.381153,damaging
31.842328,0.565655,99.220206,damaging
25.098626,0.105492,99.375192,damaging
13.085527,0.015922,99.233144,damaging
16.705025,0.128828,107.613937,damaging
27.403601,0.090489,99.472546,damaging
19.248099,0.113818,103.524942,damaging
21.129254,0.146071,99.427717,damaging
28.065367,0.024407,110.250732,damaging
14.025067,0.231383,89.483271,damaging
27.081753,0.203298,88.780522,damaging
26.718406,0.093693,99.501229,damaging
22.033814,0.221195,96.245153,damaging
14.210598,0.205557,99.284534,damaging
31.411801,1.253274,99.236173,damaging
19.946518,0.179064,111.385712,damaging
31.07965,0.044723,110.124506,damaging
27.316148,0.211057,86.073721,damaging
20.080259,0.194997,102.222039,damaging
27.445549,0.229856,99.520505,damaging
18.584841,0.191889,99.303066,damaging
31.386651,0.29849,98.971008,damaging
26.271299,0.232364,99.2917,damaging
31.836427,0.81724,99.254441,damaging
0.635602,0.016572,148.189698,damaging
0.394746,0,129.868046,damaging
0.599612,0.007496,139.23777,damaging
1.056677,0.029553,127.962702,damaging
2.069371,0.025912,136.940358,damaging
2.085961,0.040125,136.267071,damaging
0.944545,0.008536,122.524594,damaging
0.465308,0,131.425634,damaging
1.116722,0.009635,131.732386,damaging
0.721826,0.058819,130.408811,damaging
1.123613,0.027242,137.963124,damaging
0.573605,0.019029,133.288375,damaging
0.645923,0.00186,133.858193,damaging
0.611229,0.006129,152.532816,damaging
0.380256,0,135.191038,damaging
1.48999,0.005714,149.471252,damaging
0.742775,0.007919,137.448743,damaging
1.160446,0.007168,132.580058,damaging
1.908776,0.029737,132.570518,damaging
0.861668,0.026089,131.45839,damaging
1.250074,0.01868,128.72896,damaging
1.530411,0.00517,134.537782,damaging
0.472438,0,126.111193,damaging
0.965474,0.002603,153.152599,damaging
1.399507,0.019986,150.615567,damaging
0.994887,0.012299,131.987985,damaging
0.546013,0,131.523975,damaging
0.455931,0,121.26127,damaging
0.731226,0.001072,137.292398,damaging
1.635947,0.016331,135.475108,damaging
0.880718,0.004755,128.931869,damaging
1.563097,0.057087,121.016182,damaging
2.045131,0.027491,133.034016,damaging
0.636641,0.007861,138.874203,damaging
0.64425,0.030325,133.268214,damaging
0.678972,0.023706,137.240393,damaging
0.362041,0,129.013373,damaging
0.486008,0,127.716941,damaging
1.57005,0.015312,153.053541,damaging
0.546373,0,131.840234,damaging
1.412855,0.044882,134.332985,damaging
0.937444,0.013871,136.415519,damaging
1.215223,0.050889,125.338392,damaging
0.515348,0,125.296643,damaging
1.442133,0.010057,146.790537,damaging
0.492241,0,135.467695,damaging
0.688444,0.020153,134.389654,damaging
1.414576,0.046173,127.796542,damaging
1.415835,0.010203,139.370124,damaging
3.8536,0.006308,112.411449,damaging
11.765591,0.10088,107.01633,damaging
12.414224,0.131556,116.105448,damaging
9.403821,0.10073,99.787867,damaging
13.569071,0.010054,105.680262,damaging
9.401741,0.003091,108.905139,damaging
14.056993,0.088463,112.951884,damaging
9.437538,0.009909,110.986039,damaging
11.13126,0.004535,109.403706,damaging
7.142312,0.018226,107.889313,damaging
13.903304,0.204974,112.129022,damaging
15.066658,0.454356,112.238825,damaging
11.433987,0.010318,111.852668,damaging
15.01281,0.356927,117.985619,damaging
15.014957,0.493823,112.193107,damaging
13.130652,0.523918,115.972453,damaging
11.804616,0.153756,104.317376,damaging
14.453362,0.136354,112.819859,damaging
11.263616,0.062936,110.045898,damaging
11.390729,0.519096,115.681276,damaging
14.731877,0.00788,112.585855,damaging
14.592072,0.287947,111.893788,damaging
15.285134,0.018267,112.416823,damaging
13.399816,0.959921,118.682262,damaging
11.675999,0.636736,117.605724,damaging
7.951277,0.01615,111.468443,damaging
9.210304,0.257967,116.146649,damaging
10.407572,0.224824,119.966927,damaging
10.39286,1.05716,111.77113,damaging
13.8081,0.023964,109.251161,damaging
8.596394,0.003566,104.676782,damaging
13.392708,0.103469,102.004311,damaging
7.436655,0.006951,111.861019,damaging
11.452296,0.303021,119.798524,damaging
15.328264,0.651354,113.512131,damaging
3.491006,0.014008,112.069498,damaging
6.372656,0.012246,112.649969,damaging
14.371121,0.022498,107.461652,damaging
10.044338,0.015245,109.901656,damaging
15.378301,0.005901,111.970657,damaging
15.100787,0.052787,100.507738,damaging
9.094804,0.002696,110.951399,damaging
14.926183,0.406219,112.775309,damaging
10.903046,0.068412,107.336324,damaging
11.803173,0.006997,109.192953,damaging
14.860027,0.289749,112.593203,damaging
12.815074,0.380664,116.315132,damaging
9.936526,0.157097,101.572141,damaging
10.920614,0.012272,112.351378,damaging
3.812318,0.197867,99.43566,damaging
1.139424,0.025864,104.000829,damaging
3.992001,0.023833,100.08181,damaging
0.737871,0.038339,99.644637,damaging
1.033006,0.0305,100.510192,damaging
0.971373,0.020204,99.999628,damaging
0.509181,0.033378,99.647306,damaging
0.569534,0.026885,99.584934,damaging
3.674967,0.003001,103.467999,damaging
5.347229,0.074142,99.498486,damaging
1.604685,0.020698,99.705856,damaging
2.786565,0.018437,102.537508,damaging
0.644254,0.010663,105.549058,damaging
0.813591,0.022274,99.888357,damaging
0.917932,0.147263,99.511344,damaging
1.068074,0.013528,99.762463,damaging
0.920028,0.001971,99.999853,damaging
1.14148,0.023638,110.783364,damaging
1.997791,0.109254,99.428654,damaging
1.351505,0.005959,111.707329,damaging
5.028465,0.035748,102.580918,damaging
6.309829,0.209126,99.443815,damaging
4.97802,0.132873,99.477797,damaging
1.884035,0.033505,101.363316,damaging
1.921285,0.020902,101.345091,damaging
3.56073,0.031864,101.456371,damaging
2.27858,0.204548,99.431758,damaging
5.567521,0.024558,100.268887,damaging
3.286907,0.129501,99.396852,damaging
4.504774,0.087206,99.4985,damaging
0.592316,0.019659,99.96191,damaging
2.071249,0.012828,100.528211,damaging
6.753803,0.056846,99.380751,damaging
3.118678,0.034016,102.585589,damaging
5.014921,0.00442,102.831534,damaging
0.786177,0.020086,101.875685,damaging
3.17728,0.037709,101.008216,damaging
1.499343,0.025794,99.592271,damaging
0.780629,0.03759,100.641449,damaging
1.585139,0.02037,99.937279,damaging
0.567126,0.037427,99.755976,damaging
1.001157,0.03906,99.603252,damaging
6.131739,0.019953,101.901334,damaging
1.308987,0.032736,102.102698,damaging
1.265953,0.089297,99.471932,damaging
1.431398,0.014081,102.924922,damaging
5.272038,0.026697,101.055481,damaging
4.742587,0.151182,99.403524,damaging
1.460114,0.026248,112.404897,damaging
1.901636,0.023929,128.911823,damaging
1.52186,0.014137,124.153471,damaging
4.747403,0.776436,129.4848,damaging
3.530436,0.004005,125.433048,damaging
1.664721,0.035863,129.494951,damaging
1.651818,0.002063,131.201528,damaging
2.022234,0.032649,128.845036,damaging
1.707078,0.044674,126.50777,damaging
1.940604,0.041675,124.13157,damaging
1.644495,0.049661,129.86039,damaging
5.827929,0.791739,124.071824,damaging
1.760294,0.005855,128.147572,damaging
4.229897,0.414474,120.733014,damaging
2.706835,0.016367,127.197964,damaging
2.032044,0.045612,125.937912,damaging
1.911059,0.040683,129.758596,damaging
1.699338,0.018499,129.894042,damaging
1.613319,0.046289,127.158618,damaging
1.670297,0.057303,121.782448,damaging
8.587137,0.096392,120.566371,damaging
0.722459,0.00289,124.09806,damaging
8.403139,1.107862,130.00268,damaging
0.484808,0.011184,126.308564,damaging
6.120144,0.30749,121.667551,damaging
8.510761,0.721509,127.674194,damaging
1.897832,0.024762,128.962251,damaging
1.908954,0.036488,130.44242,damaging
1.03022,0.040255,123.109543,damaging
0.396186,0.018528,127.092149,damaging
3.379093,0.014912,127.630046,damaging
2.712471,0.024566,126.864571,damaging
1.300732,0.005503,119.975457,damaging
1.649947,0.008535,125.670981,damaging
2.013797,0.031531,130.319477,damaging
3.139179,0.020082,126.10569,damaging
1.365692,0.031636,128.560387,damaging
1.767863,0.040965,127.046777,damaging
7.45778,0.077422,124.991007,damaging
1.65275,0.0213,129.356118,damaging
2.72229,0.611902,124.222739,damaging
1.285735,0.013117,123.648737,damaging
2.060761,0.021814,131.053106,damaging
1.668158,0.050866,126.591756,damaging
1.759349,0.028326,129.490877,damaging
1.965939,0.049172,119.791748,damaging
1.441354,0.022512,125.248341,damaging
1.942178,0.03718,129.655233,damaging
1.675712,0.043402,124.064774,damaging
3.603835,0.282351,122.892674,damaging
16.248194,1.389137,65.247927,damaging
3.430376,0.429177,83.414704,damaging
14.030183,0.400562,66.358078,damaging
15.105405,0.332376,79.27081,damaging
11.515797,0.997487,69.28,damaging
16.498079,0.593453,83.020672,damaging
16.288298,0.157992,78.197991,damaging
3.885662,0.011376,82.153496,damaging
16.684222,2.911117,68.394338,damaging
9.501839,0.178186,77.95367,damaging
16.744206,0.338799,87.930796,damaging
16.620386,0.002031,75.098647,damaging
11.458715,0.974659,69.28,damaging
5.584598,0.542089,57.262123,damaging
16.418041,0.606503,71.783112,damaging
5.490753,0.249674,88.216075,damaging
16.893113,0.808909,65.489656,damaging
16.261891,3.416343,66.61826,damaging
16.696385,0.0385,71.299061,damaging
16.828158,0.618156,68.433403,damaging
16.739302,2.062462,68.637432,damaging
10.309651,0.45032,70.470006,damaging
16.629444,2.810252,67.68129,damaging
12.651836,0.062211,63.177275,damaging
15.561443,0.302053,80.533771,damaging
16.503387,2.593179,63.454791,damaging
15.382046,0.605865,84.872012,damaging
16.765224,0.272963,60.406079,damaging
16.382471,2.711762,67.922246,damaging
16.352646,1.9519,68.017082,damaging
16.458774,0.693781,65.52401,damaging
16.851122,2.336988,68.531831,damaging
5.313831,0.198035,67.852453,damaging
16.210677,1.079277,65.4645,damaging
15.606361,0.545083,75.325323,damaging
12.904026,0.46501,69.428764,damaging
16.60499,2.590713,68.73024,damaging
11.266324,0.575864,87.359833,damaging
7.347069,0.022256,58.13549,damaging
10.989779,0.04668,62.853266,damaging
15.502376,0.270881,69.74043,damaging
10.640538,0.663233,69.28,damaging
9.720286,0.054917,59.608245,damaging
16.283058,1.547681,63.656798,damaging
7.61995,0.560081,76.039951,damaging
16.428052,0.330617,80.778529,damaging
16.211186,2.007902,66.548309,damaging
9.748076,0.002872,58.425019,damaging
16.822548,1.22653,69.28,damaging
13.432881,0.151286,97.659099,damaging
4.014446,0.081293,89.006624,damaging
12.018769,0.138407,87.54774,damaging
1.624274,0.020368,96.047916,damaging
9.359432,0.156278,103.471317,damaging
13.282626,0.089689,92.046679,damaging
7.118971,0.086279,94.997217,damaging
7.864489,0.191585,99.940512,damaging
7.137922,0.19028,97.9548,damaging
12.60401,0.180149,89.958355,damaging
9.833672,0.168641,97.347296,damaging
8.017884,0.061462,94.578666,damaging
5.440597,0.112832,88.733512,damaging
12.982678,0.045193,93.871454,damaging
13.596937,0.149864,92.333498,damaging
8.023068,0.088231,103.167152,damaging
4.556495,0.06863,98.687973,damaging
13.296024,0.122697,98.429006,damaging
7.619507,0.158689,90.363504,damaging
12.75186,0.186034,88.021742,damaging
7.557479,0.057308,97.8744,damaging
2.824177,0.112415,97.66206,damaging
12.903423,0.144647,93.326669,damaging
12.074709,0.043782,102.345536,damaging
12.617245,0.021471,95.046253,damaging
3.436086,0.119894,94.113414,damaging
13.431595,0.091534,86.374925,damaging
10.454953,0.040173,87.418187,damaging
1.965931,0.083746,95.630011,damaging
7.036306,0.148719,86.750072,damaging
12.932423,0.040345,95.010968,damaging
11.150244,0.186209,89.277039,damaging
2.872327,0.139118,86.386851,damaging
13.482379,0.15868,102.952775,damaging
11.139572,0.00537,96.265868,damaging
3.531628,0.171019,93.618949,damaging
5.581061,0.176702,89.61838,damaging
4.62999,0.13802,90.566342,damaging
9.919636,0.112105,96.421888,damaging
13.561206,0.008518,87.49322,damaging
13.103257,0.058162,90.839129,damaging
3.166521,0.170739,98.583579,damaging
12.151485,0.01289,87.696236,damaging
8.909971,0.051531,90.589406,damaging
10.234306,0.165354,93.099123,damaging
10.137772,0.022286,102.500038,damaging
8.561982,0.146767,90.537041,damaging
7.802247,0.146983,89.467742,damaging
13.494297,0.125992,88.210887,damaging
6.78,0.01046,101.352855,damaging
5.812279,0.016522,97.61644,damaging
6.78,0.018971,100.527871,damaging
4.464619,0.015885,94.764463,damaging
11.522367,0.02781,99.335201,damaging
6.310645,0.019047,99.806309,damaging
7.752513,0.009339,99.371929,damaging
6.192453,0.003117,97.934883,damaging
6.78,0.035315,101.149153,damaging
9.340515,0.01539,99.375045,damaging
5.991989,0.012469,90.241739,damaging
2.075882,0.023433,99.991136,damaging
6.78,0.028915,101.374917,damaging
3.611169,0.017101,99.867496,damaging
2.668193,0.015829,96.350038,damaging
5.120815,0.005158,94.12997,damaging
6.78,0.032899,102.676898,damaging
5.465329,0.034035,103.690224,damaging
7.36534,0.011236,99.693956,damaging
2.790714,0.016694,99.932154,damaging
3.317855,0.00395,99.994332,damaging
3.9133,0.021643,94.396495,damaging
1.93938,0.020975,99.831232,damaging
10.466957,0.004489,99.70318,damaging
2.781838,0.021079,99.119795,damaging
5.450616,0.035958,102.768198,damaging
9.536387,0.033727,99.486833,damaging
6.78,0.035851,101.053602,damaging
7.149737,0.038011,99.647653,damaging
6.78,0.03031,103.875446,damaging
4.909844,0.01425,95.808946,damaging
3.571619,0.034704,99.683169,damaging
2.718509,0.013839,99.826774,damaging
4.771589,0.011488,97.869273,damaging
6.78,0.007055,99.93806,damaging
6.625454,0.006555,98.532021,damaging
3.918836,0.004121,99.773688,damaging
6.78,0.036966,99.900286,damaging
6.78,0.011197,99.978198,damaging
6.78,0.036897,103.6574,damaging
6.095401,0.037396,103.116508,damaging
5.555966,0.031371,102.917724,damaging
12.396028,0.002866,99.580648,damaging
4.464253,0.030282,92.732818,damaging
6.78,0.025972,103.099406,damaging
6.78,0.02836,103.839602,damaging
3.188045,0.006141,99.950182,damaging
8.293171,0.037057,99.672532,damaging
6.663756,0.023224,100.512731,damaging
4.029701,0.021145,99.403933,damaging
5.843252,0.010324,99.56264,damaging
7.237074,0.006281,99.753035,damaging
6.746795,0.007874,99.573531,damaging
4.22697,0.032576,99.616009,damaging
4.96837,0.036374,99.475766,damaging
3.973151,0.034092,99.629438,damaging
3.424584,0.039275,99.660234,damaging
2.042707,0.033506,99.528505,damaging
22.14268,0.019459,99.755208,damaging
20.092604,0.019864,99.750934,damaging
5.920022,0.196184,99.580411,damaging
5.287488,0.02263,99.658156,damaging
10.328713,0.019824,99.769973,damaging
4.46973,0.020654,99.736196,damaging
6.160489,0.079503,99.707121,damaging
1.43823,0.036546,99.764455,damaging
16.035562,0.020023,99.75632,damaging
4.746289,0.026344,99.594166,damaging
5.084354,0.019714,99.509246,damaging
18.078106,0.019912,99.745329,damaging
4.973617,0.024536,99.715823,damaging
5.037169,0.019812,99.412603,damaging
4.82838,0.032984,99.564903,damaging
12.450903,0.01965,99.747451,damaging
2.164904,0.028708,99.523109,damaging
6.175494,0.096657,99.619022,damaging
4.672398,0.026391,99.738411,damaging
4.901836,0.024608,99.466543,damaging
8.492333,0.019925,99.757853,damaging
16.571162,0.019574,99.750579,damaging
5.353669,0.037873,99.683622,damaging
19.495627,0.019794,99.750849,damaging
5.305064,0.035453,99.631449,damaging
5.319806,0.024783,99.496715,damaging
5.129233,0.028728,99.450461,damaging
5.792013,0.073247,99.625186,damaging
6.431156,0.114765,99.629442,damaging
4.650463,0.02663,99.729345,damaging
0.873544,0.032463,99.751086,damaging
6.543815,0.099486,99.735119,damaging
6.82106,0.020106,99.485117,damaging
4.990886,0.026626,99.731858,damaging
6.844907,0.062957,99.640018,damaging
4.994326,0.022101,99.528409,damaging
2.160075,0.039629,99.563351,damaging
4.298092,0.027306,99.764439,damaging
14.606711,0.019436,99.755676,damaging
19.435674,0.019465,99.758518,damaging
11.805322,0,99.724051,damaging
1.668006,0,99.883379,damaging
13.654723,0.203241,99.774661,damaging
11.502088,0,101.446747,damaging
5.426474,0.0057,102.999667,damaging
2.639503,0,99.93259,damaging
10.32851,0,99.865961,damaging
13.690499,0.234451,99.319603,damaging
7.289487,0.010361,101.382343,damaging
5.573958,0.002725,103.409926,damaging
11.720707,0.015254,102.711219,damaging
13.144498,0.072437,106.938201,damaging
3.008558,0,99.847658,damaging
12.137109,0,103.920109,damaging
10.065967,0.008387,99.523167,damaging
9.739178,0.000668,99.513809,damaging
12.934796,0.147613,102.677509,damaging
10.345631,0.008933,99.465523,damaging
11.739987,0,102.745461,damaging
10.082973,0.002715,103.789752,damaging
8.679858,0.01037,99.602911,damaging
12.221578,0.027625,99.573857,damaging
11.421007,0,101.368124,damaging
12.926819,0.177567,108.766329,damaging
11.276106,0,103.871917,damaging
8.091538,0,103.246747,damaging
5.244585,0,99.603809,damaging
8.052851,0.018315,102.729882,damaging
13.431363,0.436842,106.718406,damaging
13.497764,0.095329,102.259085,damaging
12.182941,0.032892,99.57477,damaging
7.593667,0.003775,100.098154,damaging
9.206277,0,99.585138,damaging
11.987377,0.003412,99.249441,damaging
12.806535,0.206561,108.039293,damaging
13.277811,0.272586,111.142124,damaging
9.539726,0.005184,102.099554,damaging
7.889005,0.013112,102.37549,damaging
12.734601,0.061069,102.617575,damaging
7.217848,0.017878,101.345628,damaging
7.4441,0,99.963896,damaging
5.742031,0,99.924559,damaging
11.294503,0,103.694138,damaging
4.95779,0,99.62423,damaging
7.370357,0.010718,100.6039,damaging
13.535335,0.247649,104.011759,damaging
12.187158,0,100.378632,damaging
8.489323,0,99.395691,damaging
7.146194,0,99.249377,damaging
3.317043,0.030768,127.866206,damaging
2.104152,0.044159,142.656032,damaging
2.340401,0.090649,145.099221,damaging
2.100966,0.100318,140.571801,damaging
2.384492,0.019344,144.500335,damaging
2.611735,0.034438,140.373408,damaging
2.106852,0.095209,142.856868,damaging
2.743004,0.012752,134.784769,damaging
1.946477,0.060557,149.307383,damaging
1.873261,0.027825,151.926199,damaging
5.236236,0.593353,135.558554,damaging
6.610602,0.479413,147.914708,damaging
2.102526,0.050353,139.718647,damaging
2.322992,0.059228,136.426313,damaging
2.106542,0.09538,146.619714,damaging
2.100563,0.067698,132.941286,damaging
3.736235,0.423791,143.887379,damaging
2.176235,0.050461,144.850002,damaging
3.003751,0.026685,126.314109,damaging
2.106394,0.057278,135.533672,damaging
2.105467,0.062556,136.259481,damaging
2.107017,0.085646,145.410859,damaging
1.594788,0.02414,149.229765,damaging
2.10835,0.072391,142.845551,damaging
3.3886,0.053102,136.767648,damaging
2.2151,0.265308,146.705333,damaging
3.148038,0.091143,144.54814,damaging
3.596909,0.004796,135.725812,damaging
1.839758,0.039056,151.708364,damaging
1.686502,0.066164,145.17145,damaging
2.035843,0.056979,149.324233,damaging
1.767326,0.037531,132.629785,damaging
1.898723,0.084412,130.485647,damaging
1.793189,0.026372,144.026724,damaging
4.63486,0.626811,125.977193,damaging
5.031568,1.0746,134.967031,damaging
1.79909,0.091908,131.049467,damaging
2.118585,0.88331,124.497812,damaging
2.100112,0.092071,139.658413,damaging
2.102281,0.050339,138.999417,damaging
1.743987,0.078125,140.377521,damaging
2.448019,0.008835,128.269107,damaging
2.629639,0.082667,140.992398,damaging
2.056642,0.037829,131.059927,damaging
5.672666,0.943225,120.733323,damaging
3.634901,0.070818,131.819127,damaging
